FIPS,name,state,population,lat,lon,area_sqmi
47005,Benton County,Tennessee,16183,36.070948,-88.071232,394.306
47007,Bledsoe County,Tennessee,15920,35.593561,-85.20591,406.555
47009,Blount County,Tennessee,143820,35.688185,-83.922973,558.844
47011,Bradley County,Tennessee,115465,35.153914,-84.859414,328.762
47013,Campbell County,Tennessee,40290,36.401592,-84.159249,480.19
47015,Cannon County,Tennessee,15296,35.808394,-86.062404,265.635
47017,Carroll County,Tennessee,29200,35.965748,-88.452379,597.658
47019,Carter County,Tennessee,57361,36.284744,-82.126593,341.288
47021,Cheatham County,Tennessee,42778,36.255169,-87.100808,302.498
47023,Chester County,Tennessee,17994,35.420253,-88.611353,285.736
47025,Claiborne County,Tennessee,33229,36.501572,-83.660698,434.643
47027,Clay County,Tennessee,7821,36.545749,-85.545717,236.529
47029,Cocke County,Tennessee,37889,35.916198,-83.119224,436.138
47031,Coffee County,Tennessee,62419,35.488765,-86.078202,428.964
47033,Crockett County,Tennessee,14006,35.818795,-89.132494,265.528
47035,Cumberland County,Tennessee,66300,35.952398,-84.994761,681.309
47037,Davidson County,Tennessee,745904,36.169129,-86.78479,503.521
47039,Decatur County,Tennessee,11820,35.603136,-88.110292,333.879
47041,DeKalb County,Tennessee,21873,35.982219,-85.833596,304.432
47043,Dickson County,Tennessee,58662,36.145533,-87.364155,489.899
47045,Dyer County,Tennessee,36320,36.052312,-89.404636,512.351
47047,Fayette County,Tennessee,45071,35.196993,-89.413803,704.124
47049,Fentress County,Tennessee,20322,36.369892,-84.937764,498.607
47051,Franklin County,Tennessee,45579,35.155926,-86.099203,554.5
47053,Gibson County,Tennessee,51779,35.991632,-88.933812,602.745
47055,Giles County,Tennessee,31433,35.202723,-87.035319,610.931
47057,Grainger County,Tennessee,25739,36.277509,-83.509546,280.587
47059,Greene County,Tennessee,73831,36.179487,-82.847523,622.169
47061,Grundy County,Tennessee,14116,35.393352,-85.710374,360.444
47063,Hamblen County,Tennessee,68843,36.218397,-83.266071,161.188
47065,Hamilton County,Tennessee,390833,35.159186,-85.202296,542.165
47067,Hancock County,Tennessee,7075,36.521353,-83.227493,222.324
47069,Hardeman County,Tennessee,25274,35.218785,-88.988697,667.768
47071,Hardin County,Tennessee,27983,35.201893,-88.185696,577.487
47073,Hawkins County,Tennessee,59559,36.452089,-82.931485,487.056
47075,Haywood County,Tennessee,17042,35.586678,-89.282691,533.107
47077,Henderson County,Tennessee,28518,35.653994,-88.387674,520.009
47079,Henry County,Tennessee,32896,36.325295,-88.300288,561.902
47081,Hickman County,Tennessee,26219,35.802327,-87.467116,612.483
47083,Houston County,Tennessee,8479,36.285782,-87.705598,200.294
47085,Humphreys County,Tennessee,19646,36.040822,-87.790453,530.763
47087,Jackson County,Tennessee,12466,36.35425,-85.674128,308.81
47089,Jefferson County,Tennessee,60024,36.048452,-83.441216,275.155
47091,Johnson County,Tennessee,18718,36.453203,-81.861247,298.44
47093,Knox County,Tennessee,511453,35.992726,-83.937721,508.325
47095,Lake County,Tennessee,6249,36.333905,-89.485536,165.785
47097,Lauderdale County,Tennessee,24617,35.762951,-89.627732,471.895
47099,Lawrence County,Tennessee,46914,35.220476,-87.396546,617.13
47101,Lewis County,Tennessee,13487,35.523245,-87.496984,282.092
47103,Lincoln County,Tennessee,36853,35.142784,-86.593403,570.342
47105,Loudon County,Tennessee,63764,35.735085,-84.314085,229.272
47107,McMinn County,Tennessee,57404,35.424472,-84.619949,430.117
47109,McNairy County,Tennessee,26236,35.175375,-88.56374,562.845
47111,Macon County,Tennessee,27663,36.537757,-86.00096,307.144
47113,Madison County,Tennessee,100790,35.606056,-88.833424,557.174
47115,Marion County,Tennessee,29804,35.133422,-85.618399,498.254
47117,Marshall County,Tennessee,38071,35.468329,-86.765868,375.462
47119,Maury County,Tennessee,118131,35.615696,-87.077763,613.083
47121,Meigs County,Tennessee,14186,35.512203,-84.816102,195.135
47123,Monroe County,Tennessee,49730,35.447818,-84.249705,635.774
47125,Montgomery County,Tennessee,249935,36.500354,-87.380887,539.169
47127,Moore County,Tennessee,6920,35.288888,-86.358684,129.223
47129,Morgan County,Tennessee,22160,36.138697,-84.639262,522.18
47131,Obion County,Tennessee,30067,36.361892,-89.148078,544.851
47133,Overton County,Tennessee,23787,36.34485,-85.283076,433.488
47135,Perry County,Tennessee,9126,35.663752,-87.869326,414.765
47137,Pickett County,Tennessee,5219,36.559364,-85.075741,162.97
47139,Polk County,Tennessee,18592,35.109437,-84.541112,434.605
47141,Putnam County,Tennessee,86612,36.14094,-85.49618,401.106
47143,Rhea County,Tennessee,34844,35.60059,-84.949548,315.494
47145,Roane County,Tennessee,57395,35.84725,-84.523929,360.768
47147,Robertson County,Tennessee,80175,36.524385,-86.872594,476.336
47149,Rutherford County,Tennessee,386352,35.843369,-86.417213,619.548
47151,Scott County,Tennessee,22671,36.430592,-84.504091,532.301
47153,Sequatchie County,Tennessee,17861,35.372336,-85.410082,265.851
47155,Sevier County,Tennessee,101342,35.787822,-83.5249,592.518
47157,Shelby County,Tennessee,910226,35.184553,-89.894612,752.775
47159,Smith County,Tennessee,20981,36.271671,-85.942372,314.278
47161,Stewart County,Tennessee,14439,36.449545,-87.806244,459.776
47163,Sullivan County,Tennessee,163759,36.509681,-82.301336,413.545
47165,Sumner County,Tennessee,215538,36.472423,-86.458405,529.453
47167,Tipton County,Tennessee,62287,35.498763,-89.747145,455.611
47169,Trousdale County,Tennessee,12623,36.39303,-86.156691,114.342
47171,Unicoi County,Tennessee,17856,36.100129,-82.418218,186.064
47173,Union County,Tennessee,21450,36.28414,-83.836088,223.583
47175,Van Buren County,Tennessee,6874,35.699234,-85.458409,273.415
47177,Warren County,Tennessee,43717,35.67825,-85.777343,432.673
47179,Washington County,Tennessee,141199,36.295665,-82.495037,326.548
47181,Wayne County,Tennessee,16416,35.242847,-87.819843,734.109
47183,Weakley County,Tennessee,33261,36.303596,-88.721194,580.353
47185,White County,Tennessee,29612,35.927049,-85.455785,376.678
47187,Williamson County,Tennessee,272061,35.894845,-86.897888,582.911
47189,Wilson County,Tennessee,175033,36.149431,-86.291181,571.088
48001,Anderson County,Texas,59805,31.841261,-95.661727,1062.617
48003,Andrews County,Texas,18914,32.312258,-102.640206,1500.686
48005,Angelina County,Texas,88154,31.251896,-94.611134,797.867
48007,Aransas County,Texas,26146,28.122621,-96.967501,252.271
48009,Archer County,Texas,9129,33.616305,-98.687267,903.289
48011,Armstrong County,Texas,1843,34.964179,-101.356636,909.124
48013,Atascosa County,Texas,53590,28.891478,-98.535381,1219.542
48015,Austin County,Texas,33625,29.891901,-96.27017,646.514
48017,Bailey County,Texas,6963,34.067521,-102.830345,826.972
48019,Bandera County,Texas,22876,29.756389,-99.248285,790.994
48021,Bastrop County,Texas,118908,30.100772,-97.310639,888.226
48023,Baylor County,Texas,3472,33.618802,-99.208189,867.481
48025,Bee County,Texas,32515,28.416077,-97.742586,880.239
48027,Bell County,Texas,402248,31.037009,-97.479635,1053.836
48029,Bexar County,Texas,2160088,29.448671,-98.520147,1240.419
48031,Blanco County,Texas,13581,30.266203,-98.399332,709.252
48033,Borden County,Texas,567,32.73859,-101.439199,897.443
48035,Bosque County,Texas,18918,31.900819,-97.637641,982.976
48037,Bowie County,Texas,92696,33.446065,-94.422393,884.94
48039,Brazoria County,Texas,419080,29.167817,-95.434647,1363.318
48041,Brazos County,Texas,249088,30.656713,-96.302394,586.15
48043,Brewster County,Texas,9458,29.808997,-103.252458,6183.763
48045,Briscoe County,Texas,1474,34.525172,-101.205893,900.001
48047,Brooks County,Texas,6579,27.034994,-98.215276,943.355
48049,Brown County,Texas,38711,31.764137,-98.998456,944.452
48051,Burleson County,Texas,20549,30.493487,-96.622091,659.082
48053,Burnet County,Texas,57015,30.78963,-98.201187,994.845
48055,Caldwell County,Texas,55150,29.832399,-97.628141,544.543
48057,Calhoun County,Texas,19599,28.441719,-96.579574,506.936
48059,Callahan County,Texas,14491,32.29315,-99.372249,899.372
48061,Cameron County,Texas,433946,26.102923,-97.478958,891.721
48063,Camp County,Texas,13380,32.974581,-94.979085,195.848
48065,Carson County,Texas,5805,35.405496,-101.355356,920.235
48067,Cass County,Texas,28651,33.083698,-94.357579,936.947
48069,Castro County,Texas,7295,34.533621,-102.258786,894.444
48071,Chambers County,Texas,57594,29.696374,-94.669445,597.232
48073,Cherokee County,Texas,53337,31.843879,-95.156343,1052.954
48075,Childress County,Texas,6643,34.524661,-100.208194,696.511
48077,Clay County,Texas,10764,33.785904,-98.212917,1088.76
48079,Cochran County,Texas,2546,33.60844,-102.830449,775.082
48081,Coke County,Texas,3412,31.87711,-100.635231,911.647
48083,Coleman County,Texas,7915,31.914205,-99.346622,1262.974
48085,Collin County,Texas,1297179,33.194482,-96.579428,841.513
48087,Collingsworth County,Texas,2487,34.963358,-100.272135,918.441
48089,Colorado County,Texas,21439,29.596262,-96.508888,960.291
48091,Comal County,Texas,209166,29.812377,-98.258129,559.537
48093,Comanche County,Texas,14432,31.951645,-98.549617,937.753
48095,Concho County,Texas,3607,31.318883,-99.863649,983.755
48097,Cooke County,Texas,44461,33.639196,-97.210343,874.826
48099,Coryell County,Texas,85592,31.391177,-97.798022,1052.247
48101,Cottle County,Texas,1224,34.091906,-100.276442,900.564
48103,Crane County,Texas,4554,31.439608,-102.492504,785.069
48105,Crockett County,Texas,2769,30.717532,-101.404211,2807.324
48107,Crosby County,Texas,4852,33.609144,-101.29871,900.199
48109,Culberson County,Texas,2267,31.445908,-104.526945,3812.156
48111,Dallam County,Texas,7508,36.28637,-102.59402,1503.353
48113,Dallas County,Texas,2661397,32.766987,-96.778424,873.188
48115,Dawson County,Texas,11776,32.742528,-101.948771,900.309
48117,Deaf Smith County,Texas,18626,34.940766,-102.607564,1496.822
48119,Delta County,Texas,5549,33.385933,-95.67335,256.832
48121,Denton County,Texas,1069346,33.205132,-97.12114,878.762
48123,DeWitt County,Texas,20309,29.082346,-97.361654,908.976
48125,Dickens County,Texas,1692,33.615362,-100.787618,901.724
48127,Dimmit County,Texas,8024,28.423587,-99.765871,1328.885
48129,Donley County,Texas,3213,34.955036,-100.815846,927.037
48131,Duval County,Texas,9402,27.681123,-98.497393,1793.477
48133,Eastland County,Texas,18143,32.324645,-98.83656,926.508
48135,Ector County,Texas,173801,31.865301,-102.542507,897.884
48137,Edwards County,Texas,1370,29.985933,-100.3074,2117.872
48139,Ellis County,Texas,240867,32.346878,-96.79694,935.801
48141,El Paso County,Texas,877858,31.766456,-106.24152,1013.525
48143,Erath County,Texas,43911,32.236207,-98.218336,1083.179
48145,Falls County,Texas,17869,31.25193,-96.934127,765.495
48147,Fannin County,Texas,39265,33.591161,-96.104988,877.939
48149,Fayette County,Texas,25459,29.877886,-96.921231,949.934
48151,Fisher County,Texas,3692,32.740473,-100.40312,898.951
48153,Floyd County,Texas,4881,34.07373,-101.303274,992.143
48155,Foard County,Texas,1044,33.963306,-99.816828,704.395
48157,Fort Bend County,Texas,975191,29.526602,-95.771015,862.089
48159,Franklin County,Texas,10994,33.175846,-95.219066,284.403
48161,Freestone County,Texas,20811,31.701749,-96.144957,877.731
48163,Frio County,Texas,18823,28.869383,-99.109005,1133.501
48165,Gaines County,Texas,23956,32.743942,-102.631561,1502.363
48167,Galveston County,Texas,372207,29.233927,-94.888197,379.413
48169,Garza County,Texas,4510,33.183792,-101.301134,893.416
48171,Gillespie County,Texas,28527,30.325095,-98.941845,1058.205
48173,Glasscock County,Texas,1128,31.868006,-101.521494,900.218
48175,Goliad County,Texas,7208,28.6607,-97.430415,852.011
48177,Gonzales County,Texas,20159,29.461912,-97.49192,1066.686
48179,Gray County,Texas,20919,35.402542,-100.812374,925.974
48181,Grayson County,Texas,153613,33.624548,-96.675777,932.832
48183,Gregg County,Texas,126095,32.486401,-94.816277,273.38
48185,Grimes County,Texas,34252,30.543231,-95.988082,787.47
48187,Guadalupe County,Texas,201111,29.582671,-97.948995,711.252
48189,Hale County,Texas,31819,34.068436,-101.822888,1004.68
48191,Hall County,Texas,2737,34.453189,-100.576343,883.492
48193,Hamilton County,Texas,8680,31.707342,-98.111756,835.915
48195,Hansford County,Texas,4944,36.272847,-101.35693,919.81
48197,Hardeman County,Texas,3292,34.289904,-99.745697,695.114
48199,Hardin County,Texas,58723,30.329648,-94.393178,890.578
48201,Harris County,Texas,5045026,29.857273,-95.393037,1707.103
48203,Harrison County,Texas,71956,32.547991,-94.374434,900.064
48205,Hartley County,Texas,4904,35.840244,-102.610047,1461.955
48207,Haskell County,Texas,5499,33.175964,-99.730774,903.133
48209,Hays County,Texas,304390,30.061225,-98.029267,676.863
48211,Hemphill County,Texas,3083,35.815956,-100.27921,906.286
48213,Henderson County,Texas,88595,32.211633,-95.853418,873.788
48215,Hidalgo County,Texas,921549,26.396384,-98.18099,1571.217
48217,Hill County,Texas,39503,31.982641,-97.130632,958.859
48219,Hockley County,Texas,21600,33.605932,-102.343398,908.392
48221,Hood County,Texas,70501,32.430149,-97.831677,420.742
48223,Hopkins County,Texas,39063,33.148967,-95.565434,767.431
48225,Houston County,Texas,22316,31.323036,-95.4216,1230.997
48227,Howard County,Texas,30504,32.30343,-101.438721,900.79
48229,Hudspeth County,Texas,3433,31.450868,-105.377549,4570.517
48231,Hunt County,Texas,123336,33.123308,-96.08423,840.424
48233,Hutchinson County,Texas,19633,35.837047,-101.362746,887.437
48235,Irion County,Texas,1463,31.303424,-100.981304,1051.544
48237,Jack County,Texas,9563,33.232302,-98.171104,910.972
48239,Jackson County,Texas,15393,28.959802,-96.58908,829.443
48241,Jasper County,Texas,33075,30.752932,-94.022294,938.655
48243,Jeff Davis County,Texas,1711,30.625357,-104.191873,2264.556
48245,Jefferson County,Texas,254321,29.854027,-94.149318,876.736
48247,Jim Hogg County,Texas,4555,27.053231,-98.747572,1136.173
48249,Jim Wells County,Texas,38804,27.733516,-98.090814,865.176
48251,Johnson County,Texas,218048,32.379654,-97.364906,725.062
48253,Jones County,Texas,20861,32.743709,-99.87443,928.606
48255,Karnes County,Texas,15018,28.908996,-97.852205,747.752
48257,Kaufman County,Texas,209235,32.598944,-96.288377,780.714
48259,Kendall County,Texas,53289,29.943525,-98.709269,662.454
48261,Kenedy County,Texas,319,26.890213,-97.591143,1458.562
48263,Kent County,Texas,674,33.18478,-100.76972,902.507
48265,Kerr County,Texas,54037,30.053563,-99.374682,1103.333
48267,Kimble County,Texas,4438,30.479472,-99.746396,1250.98
48269,King County,Texas,192,33.614268,-100.245345,910.873
48271,Kinney County,Texas,3128,29.347086,-100.4177,1360.533
48273,Kleberg County,Texas,30315,27.438735,-97.66062,881.306
48275,Knox County,Texas,3192,33.61189,-99.730356,850.621
48277,Lamar County,Texas,51503,33.667263,-95.570348,907.335
48279,Lamb County,Texas,12579,34.068861,-102.348018,1016.181
48281,Lampasas County,Texas,23657,31.196731,-98.240889,712.528
48283,La Salle County,Texas,6517,28.351098,-99.096774,1486.704
48285,Lavaca County,Texas,20651,29.382578,-96.923633,969.709
48287,Lee County,Texas,18729,30.321498,-96.976823,629.058
48289,Leon County,Texas,16894,31.300493,-95.995622,1073.156
48291,Liberty County,Texas,121364,30.158508,-94.844061,1158.482
48293,Limestone County,Texas,22849,31.547543,-96.593623,905.43
48295,Lipscomb County,Texas,2955,36.2802,-100.272683,932.214
48297,Live Oak County,Texas,11929,28.351479,-98.126891,1039.695
48299,Llano County,Texas,23353,30.707584,-98.68469,934.069
48301,Loving County,Texas,52,31.844936,-103.561229,668.818
48303,Lubbock County,Texas,328906,33.611469,-101.819944,895.644
48305,Lynn County,Texas,6017,33.178412,-101.818493,891.867
48307,McCulloch County,Texas,7472,31.205477,-99.359856,1065.601
48309,McLennan County,Texas,272020,31.549596,-97.201511,1036.706
48311,McMullen County,Texas,544,28.384922,-98.578853,1139.799
48313,Madison County,Texas,14226,30.966878,-95.930372,466.116
48315,Marion County,Texas,9896,32.798182,-94.356853,380.902
48317,Martin County,Texas,5284,32.30983,-101.961836,914.956
48319,Mason County,Texas,3990,30.703916,-99.237302,928.836
48321,Matagorda County,Texas,36463,28.77476,-96.001532,1093.131
48323,Maverick County,Texas,58823,28.729787,-100.316678,1279.481
48325,Medina County,Texas,56881,29.353661,-99.111085,1325.366
48327,Menard County,Texas,1956,30.885268,-99.858861,902.027
48329,Midland County,Texas,187855,31.814269,-102.002454,900.358
48331,Milam County,Texas,26258,30.791242,-96.984395,1016.356
48333,Mills County,Texas,4580,31.494888,-98.594623,748.225
48335,Mitchell County,Texas,8947,32.304117,-100.924392,911.093
48337,Montague County,Texas,21966,33.678356,-97.725014,930.906
48339,Montgomery County,Texas,781194,30.298801,-95.50295,1042.178
48341,Moore County,Texas,21891,35.835676,-101.890502,899.698
48343,Morris County,Texas,12133,33.116466,-94.731265,251.989
48345,Motley County,Texas,1043,34.057899,-100.793152,989.566
48347,Nacogdoches County,Texas,66035,31.62056,-94.62025,946.324
48349,Navarro County,Texas,57181,32.043349,-96.476406,1009.702
48351,Newton County,Texas,11954,30.786718,-93.73925,933.677
48353,Nolan County,Texas,14117,32.312338,-100.418108,911.994
48355,Nueces County,Texas,352992,27.739975,-97.516301,839.374
48357,Ochiltree County,Texas,9284,36.278744,-100.815864,917.685
48359,Oldham County,Texas,1783,35.401921,-102.59762,1500.523
48361,Orange County,Texas,86266,30.122323,-93.8941,333.799
48363,Palo Pinto County,Texas,30791,32.752204,-98.317967,952.549
48365,Panola County,Texas,23018,32.163978,-94.305156,811.355
48367,Parker County,Texas,184767,32.777096,-97.805905,903.74
48369,Parmer County,Texas,9678,34.532163,-102.784853,880.822
48371,Pecos County,Texas,14560,30.773298,-102.718153,4763.835
48373,Polk County,Texas,53434,30.784553,-94.837338,1057.053
48375,Potter County,Texas,114453,35.398675,-101.893804,908.401
48377,Presidio County,Texas,5433,30.005891,-104.261619,3855.252
48379,Rains County,Texas,13542,32.870457,-95.795613,229.492
48381,Randall County,Texas,152351,34.962529,-101.895547,912.711
48383,Reagan County,Texas,3166,31.375191,-101.514395,1175.314
48385,Real County,Texas,2745,29.830097,-99.812549,699.16
48387,Red River County,Texas,11816,33.619625,-95.048429,1043.896
48389,Reeves County,Texas,12138,31.308366,-103.712706,2635.354
48391,Refugio County,Texas,6657,28.322116,-97.162472,770.484
48393,Roberts County,Texas,867,35.838596,-100.836682,924.058
48395,Robertson County,Texas,17839,31.025481,-96.514941,855.155
48397,Rockwall County,Texas,140738,32.90028,-96.412049,127.229
48399,Runnels County,Texas,9693,31.845119,-99.982715,1051.07
48401,Rusk County,Texas,54854,32.109423,-94.756382,924.199
48403,Sabine County,Texas,10012,31.3433,-93.851913,491.71
48405,San Augustine County,Texas,7722,31.382449,-94.16318,530.659
48407,San Jacinto County,Texas,29488,30.574388,-95.163136,569.244
48409,San Patricio County,Texas,72053,28.011794,-97.517157,693.32
48411,San Saba County,Texas,5787,31.155138,-98.819292,1135.313
48413,Schleicher County,Texas,2245,30.896233,-100.527216,1310.642
48415,Scurry County,Texas,16162,32.744353,-100.913346,905.445
48417,Shackelford County,Texas,3197,32.74382,-99.347005,914.286
48419,Shelby County,Texas,24286,31.790139,-94.142579,795.589
48421,Sherman County,Texas,2781,36.278593,-101.899265,922.86
48423,Smith County,Texas,252549,32.375105,-95.268939,921.495
48425,Somervell County,Texas,10261,32.218071,-97.769217,186.207
48427,Starr County,Texas,66319,26.530903,-98.740235,1223.179
48429,Stephens County,Texas,9380,32.738052,-98.839344,896.721
48431,Sterling County,Texas,1349,31.835773,-101.054911,923.449
48433,Stonewall County,Texas,1186,33.17958,-100.253807,916.313
48435,Sutton County,Texas,3203,30.522185,-100.513359,1453.935
48437,Swisher County,Texas,6703,34.526319,-101.743865,890.16
48439,Tarrant County,Texas,2248466,32.772119,-97.291224,865.4
48441,Taylor County,Texas,150077,32.297126,-99.89043,915.536
48443,Terrell County,Texas,702,30.232343,-102.072513,2357.958
48445,Terry County,Texas,11720,33.171229,-102.339284,888.852
48447,Throckmorton County,Texas,1554,33.170695,-99.205796,912.552
48449,Titus County,Texas,31563,33.214599,-94.966783,406.302
48451,Tom Green County,Texas,120602,31.397591,-100.464168,1522.32
48453,Travis County,Texas,1389670,30.239513,-97.69127,994.329
48455,Trinity County,Texas,14384,31.096675,-95.151687,693.857
48457,Tyler County,Texas,20443,30.769295,-94.375656,924.39
48459,Upshur County,Texas,44410,32.735349,-94.941184,582.98
48461,Upton County,Texas,3131,31.353816,-102.041546,1241.323
48463,Uvalde County,Texas,24963,29.350308,-99.768427,1551.922
48465,Val Verde County,Texas,47835,29.875285,-101.143324,3144.75
48467,Van Zandt County,Texas,66130,32.558787,-95.836906,842.573
48469,Victoria County,Texas,92656,28.79637,-96.971198,882.087
48471,Walker County,Texas,83842,30.743163,-95.569825,784.228
48473,Waller County,Texas,69858,30.01359,-95.982149,513.344
48475,Ward County,Texas,11125,31.513069,-103.105113,835.603
48477,Washington County,Texas,38288,30.215075,-96.410272,604.196
48479,Webb County,Texas,281224,27.760799,-99.340752,3361.498
48481,Wharton County,Texas,42060,29.27848,-96.229674,1086.144
48483,Wheeler County,Texas,4773,35.392603,-100.253114,914.533
48485,Wichita County,Texas,129555,33.988212,-98.70801,627.593
48487,Wilbarger County,Texas,12481,34.08492,-99.24244,970.946
48489,Willacy County,Texas,19971,26.481861,-97.594731,590.613
48491,Williamson County,Texas,752827,30.649082,-97.605065,1115.869
48493,Wilson County,Texas,56139,29.173883,-98.086734,803.735
48495,Winkler County,Texas,7540,31.832862,-103.054925,841.269
48497,Wise County,Texas,83778,33.219346,-97.652986,904.454
48499,Wood County,Texas,49688,32.783588,-95.382166,645.245
48501,Yoakum County,Texas,7438,33.162339,-102.832241,799.715
48503,Young County,Texas,18154,33.158778,-98.67839,914.498
48505,Zapata County,Texas,13753,26.996981,-99.182603,998.415
48507,Zavala County,Texas,9037,28.864652,-99.75983,1297.407
49001,Beaver County,Utah,7301,38.357535,-113.238948,2582.912
49003,Box Elder County,Utah,65320,41.622623,-113.060252,5781.304
49005,Cache County,Utah,145000,41.734118,-111.745394,1164.687
49007,Carbon County,Utah,20680,39.673284,-110.588484,1479.343
49009,Daggett County,Utah,934,40.890099,-109.505785,696.514
49011,Davis County,Utah,381227,41.037559,-112.201943,324.76
49013,Duchesne County,Utah,20856,40.289393,-110.429584,3235.523
49015,Emery County,Utah,10177,39.009025,-110.7211,4462.635
49017,Garfield County,Utah,5256,37.831663,-111.450907,5179.556
49019,Grand County,Utah,9790,38.974326,-109.57345,3672.858
49021,Iron County,Utah,67141,37.909304,-113.30674,3296.167
49023,Juab County,Utah,13567,39.71412,-112.790471,3391.812
49025,Kane County,Utah,8597,37.275089,-111.815329,3994.14
49027,Millard County,Utah,14057,38.956744,-113.133092,6785.482
49029,Morgan County,Utah,13383,41.091027,-111.577885,609.197
49031,Piute County,Utah,1509,38.335881,-112.129375,758.21
49033,Rich County,Utah,2687,41.627598,-111.240227,1028.758
49035,Salt Lake County,Utah,1220916,40.667883,-111.92424,752.852
49037,San Juan County,Utah,14542,37.602633,-109.791574,7823.687
49039,Sanpete County,Utah,31453,39.373426,-111.576933,1589.816
49041,Sevier County,Utah,22827,38.746824,-111.81193,1910.476
49043,Summit County,Utah,43141,40.87206,-110.968486,1870.674
49045,Tooele County,Utah,87461,40.467753,-113.123979,7040.271
49047,Uintah County,Utah,38278,40.125887,-109.517748,4482.881
49049,Utah County,Utah,759859,40.120418,-111.668563,2004.46
49051,Wasatch County,Utah,38514,40.334884,-111.161568,1176.952
49053,Washington County,Utah,213670,37.262531,-113.4878,2427.589
49055,Wayne County,Utah,2587,38.259856,-110.990872,2461.094
49057,Weber County,Utah,278174,41.270325,-111.876883,611.023
50001,Addison County,Vermont,38048,44.031248,-73.141581,766.332
50003,Bennington County,Vermont,36630,43.035328,-73.111496,674.237
50005,Caledonia County,Vermont,30414,44.468791,-72.112168,649.214
50007,Chittenden County,Vermont,169115,44.463766,-73.067086,536.87
50009,Essex County,Vermont,6051,44.724021,-71.732736,662.371
50011,Franklin County,Vermont,51177,44.858964,-72.909402,630.961
50013,Grand Isle County,Vermont,7511,44.801787,-73.300759,81.771
50015,Lamoille County,Vermont,26294,44.611192,-72.632659,461.255
50017,Orange County,Vermont,30002,44.003373,-72.369579,687.009
50019,Orleans County,Vermont,27600,44.828442,-72.25163,694.553
50021,Rutland County,Vermont,59653,43.612399,-73.060304,930.552
50023,Washington County,Vermont,59652,44.274969,-72.609444,687.06
50025,Windham County,Vermont,45204,42.995304,-72.721877,785.959
50027,Windsor County,Vermont,57312,43.572448,-72.598813,969.144
51001,Accomack County,Virginia,33859,37.765944,-75.757807,449.305
51003,Albemarle County,Virginia,118356,38.024184,-78.553506,720.477
51005,Alleghany County,Virginia,14546,37.787905,-80.008669,446.572
51007,Amelia County,Virginia,13632,37.331927,-77.977462,355.36
51009,Amherst County,Virginia,31962,37.629301,-79.154756,473.962
51011,Appomattox County,Virginia,17172,37.370725,-78.81094,334.224
51013,Arlington County,Virginia,243931,38.878337,-77.100703,25.997
51015,Augusta County,Virginia,78940,38.17259,-79.140975,967.074
51017,Bath County,Virginia,4076,38.068368,-79.731203,529.202
51019,Bedford County,Virginia,83059,37.312257,-79.527223,760.115
51021,Bland County,Virginia,6151,37.130612,-81.125853,357.645
51023,Botetourt County,Virginia,34144,37.565482,-79.797546,541.276
51025,Brunswick County,Virginia,15727,36.764204,-77.861483,566.351
51027,Buchanan County,Virginia,18492,37.26812,-82.038151,502.855
51029,Buckingham County,Virginia,17137,37.573928,-78.529169,579.623
51031,Campbell County,Virginia,55629,37.210152,-79.095428,503.257
51033,Caroline County,Virginia,34413,38.028033,-77.353736,527.365
51035,Carroll County,Virginia,29299,36.731963,-80.727831,474.742
51036,Charles City County,Virginia,6623,37.361054,-77.05417,182.901
51037,Charlotte County,Virginia,11401,37.009042,-78.658568,475.296
51041,Chesterfield County,Virginia,397148,37.378434,-77.585847,423.51
51043,Clarke County,Virginia,15609,39.115307,-77.990748,175.958
51045,Craig County,Virginia,4800,37.473603,-80.231051,328.098
51047,Culpeper County,Virginia,57666,38.48593,-77.956476,379.168
51049,Cumberland County,Virginia,10352,37.520189,-78.252836,297.474
51051,Dickenson County,Virginia,13236,37.136701,-82.34922,330.442
51053,Dinwiddie County,Virginia,28896,37.073498,-77.635492,503.826
51057,Essex County,Virginia,10654,37.936389,-76.933747,257.34
51059,Fairfax County,Virginia,1167873,38.82952,-77.273252,391.021
51061,Fauquier County,Virginia,76503,38.744096,-77.8215,647.994
51063,Floyd County,Virginia,15789,36.931433,-80.350266,380.923
51065,Fluvanna County,Virginia,28975,37.830584,-78.283494,287.12
51067,Franklin County,Virginia,55526,36.991186,-79.882715,690.611
51069,Frederick County,Virginia,99955,39.20366,-78.263829,413.135
51071,Giles County,Virginia,16564,37.318072,-80.698321,357.225
51073,Gloucester County,Virginia,40097,37.403541,-76.523505,217.815
51075,Goochland County,Virginia,29187,37.718814,-77.917626,282.042
51077,Grayson County,Virginia,15230,36.652229,-81.215323,441.785
51079,Greene County,Virginia,21958,38.297981,-78.470163,155.947
51081,Greensville County,Virginia,11181,36.680336,-77.560277,295.377
51083,Halifax County,Virginia,33447,36.766461,-78.939614,817.731
51085,Hanover County,Virginia,116423,37.760215,-77.491317,467.61
51087,Henrico County,Virginia,342775,37.43752,-77.300333,233.665
51089,Henry County,Virginia,49242,36.620612,-79.980662,382.351
51091,Highland County,Virginia,2318,38.366243,-79.564472,415.163
51093,Isle of Wight County,Virginia,41321,36.901418,-76.707569,315.685
51095,James City County,Virginia,83326,37.324837,-76.777888,142.298
51097,King and Queen County,Virginia,6743,37.717772,-76.905581,315.145
51099,King George County,Virginia,29646,38.277179,-77.162638,179.628
